怪物ID,模型id,触发脚本,攻击AI,显示名,技能类型,技能资源,目标特效,等级,目标特效,视野范围,获得经验,获得内功,血量,魔量,最小物防,最大物防,最小法防,最大法防,最小物攻,最大物攻,最小法攻,最大法攻,闪避,命中,等待时间,等待时间,移动速度,施放技能间隔时间,头像,喊话间隔,子类型,掉落组ID,巡逻范围,追击范围,是否可以被撞,切换目标ai类型,切换目标间隔,伤害系数,距离仇仇恨系数,编辑器目录,类型,怪物组别,传送点id,默认AI,巡逻速度,尸体消失时间,刷新时间,方向固定,暴击率,抗暴击,物理攻击减免,魔法减免,回血速度,是否显示刷新公告,是否显示掉落公告,BOSS积分,功能ID,功能参数,默认对话,是否会喊话,随机喊话,简单掉落ID,武器形象,翅膀形象,称号形象,采集时间,是否显示怪物归属,死亡是否显示墓碑
1007001,31579,default,50001,森林雪人,0,0,0,47,0,6,93,26,1865,0,1,1,1,1,23,47,23,47,10,15,1000,1500,1,2500,0,0,4001,0,3,6,0,0,0,0,0,毒蛇山谷3,4,0,0,default,20000,3000,1000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
#死亡山谷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008001,31524,default,50001,跳跳蜂,0,0,0,51,0,6,321,44,3070,0,1,1,1,1,26,53,26,53,10,15,1000,1500,1,2500,0,0,4001,0,3,6,0,0,0,0,0,死亡山谷一层,4,0,3060001,default,20000,3000,1000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1008002,31045,default,50001,剧毒蜈蚣,0,0,0,52,0,6,343,46,3840,0,1,1,1,1,27,55,27,55,10,15,1000,1500,1,2500,0,0,4001,0,3,6,0,0,0,0,0,死亡山谷一层,4,0,3060002,default,20000,3000,1000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1008003,31046,default,50001,盔甲虫,0,0,0,54,0,6,386,51,5380,0,1,1,1,1,29,59,29,59,10,15,1000,1500,1,2500,0,0,4001,0,3,6,0,0,0,0,0,死亡山谷一层,4,0,3060003,default,20000,3000,1000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1008004,31552,default,50001,蠕虫,0,0,0,53,0,6,364,48,4610,0,1,1,1,1,28,57,28,57,10,15,1000,1500,1,2500,0,0,4001,0,3,6,0,0,0,0,0,死亡山谷一层,4,0,3060004,default,20000,3000,1000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1009001,31550,default,50001,钳虫,0,0,0,56,0,6,429,55,6150,0,1,1,1,1,30,62,30,62,10,15,1000,1500,1,2500,0,0,4001,0,3,6,0,0,0,0,0,死亡山谷二层,4,0,3070001,default,20000,3000,1000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1009002,31551,default,50001,邪恶钳虫,0,0,0,55,0,6,407,53,6920,0,1,1,1,1,31,64,31,64,10,15,1000,1500,1,2500,0,0,4001,0,3,6,0,0,0,0,0,死亡山谷二层,4,0,3070002,default,20000,3000,1000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1009003,31549,default,50001,黑色恶蛆,0,0,0,56,0,6,429,55,6150,0,1,1,1,1,30,62,30,62,10,15,1000,1500,1,2500,0,0,4001,0,3,6,0,0,0,0,0,死亡山谷二层,4,0,3070003,default,20000,3000,1000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1009004,31524,default,50001,跳跳蜂,0,0,0,56,0,6,429,55,6150,0,1,1,1,1,30,62,30,62,10,15,1000,1500,1,2500,0,0,4001,0,3,6,0,0,0,0,0,死亡山谷二层,4,0,3070004,default,20000,3000,1000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1009005,31552,default,50001,蠕虫,0,0,0,53,0,6,364,48,4610,0,1,1,1,1,28,57,28,57,10,15,1000,1500,1,2500,0,0,4001,0,3,6,0,0,0,0,0,死亡山谷一层,4,0,3070005,default,20000,3000,1000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1010001,31550,default,50001,钳虫,0,0,0,57,0,6,450,57,6150,0,1,1,1,1,30,62,30,62,10,15,1000,1500,1,2500,0,0,4001,0,3,6,0,0,0,0,0,死亡山谷三层,4,0,0,default,20000,3000,1000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1010002,31045,default,50001,剧毒蜈蚣,0,0,0,58,0,6,472,59,3840,0,1,1,1,1,27,55,27,55,10,15,1000,1500,1,2500,0,0,4001,0,3,6,0,0,0,0,0,死亡山谷三层,4,0,0,default,20000,3000,1000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
#沙漠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011001,31024,default,50001,小盔甲虫,0,0,0,59,0,6,493,61,9230,0,1,1,1,1,34,70,34,70,10,15,1000,1500,1,2500,0,0,4001,3,3,6,0,0,0,0,0,沙漠1,4,0,0,default,20000,3000,1000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1011002,31026,default,50001,沙漠苍狼,0,0,0,60,0,6,515,64,10000,0,2,2,2,2,36,73,36,73,10,15,1000,1500,1,2500,0,0,4001,3,3,6,0,0,0,0,0,沙漠1,4,0,0,default,20000,3000,1000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1011003,31030,default,50001,沙漠鹰,0,0,0,61,0,6,541,66,10830,0,2,2,2,2,44,90,44,90,10,15,1000,1500,1,2500,0,0,4001,3,3,6,0,0,0,0,0,沙漠1,4,0,0,default,20000,3000,1000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1011004,31310,default,50001,穿山甲,0,0,0,62,0,6,567,68,11660,0,2,2,2,2,53,108,53,108,10,15,1000,1500,1,2500,0,0,4001,3,3,6,0,0,0,0,0,沙漠1,4,0,0,default,20000,3000,1000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1012001,31515,default,50001,威尔斯小虫,0,0,0,63,0,6,593,70,12490,0,3,3,3,3,62,125,62,125,10,15,1000,1500,1,2500,0,0,4001,3,3,6,0,0,0,0,0,沙漠2,4,0,0,default,20000,3000,1000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1012002,31027,default,50001,沙漠青蛇,0,0,0,64,0,6,619,72,13320,0,3,3,3,3,71,143,71,143,10,15,1000,1500,1,2500,0,0,4001,3,3,6,0,0,0,0,0,沙漠2,4,0,0,default,20000,3000,1000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1012003,31026,default,50001,沙漠苍狼,0,0,0,65,0,6,645,75,10000,0,2,2,2,2,36,73,36,73,10,15,1000,1500,1,2500,0,0,4001,3,3,6,0,0,0,0,0,沙漠2,4,0,0,default,20000,3000,1000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1012004,31320,default,50001,黄沙统领,0,0,0,66,0,6,671,77,14980,0,4,4,4,4,88,178,88,178,10,15,1000,1500,1,2500,0,0,4001,3,3,6,0,0,0,0,0,沙漠2,4,0,0,default,20000,3000,1000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1013001,31310,default,50001,穿山甲,0,0,0,67,0,6,697,79,11660,0,2,2,2,2,53,108,53,108,10,15,1000,1500,1,2500,0,0,4001,3,3,6,0,0,0,0,0,沙漠3,4,0,0,default,20000,3000,1000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1013002,31320,default,50001,黄沙统领,0,0,0,68,0,6,723,81,14980,0,4,4,4,4,88,178,88,178,10,15,1000,1500,1,2500,0,0,4001,3,3,6,0,0,0,0,0,沙漠3,4,0,0,default,20000,3000,1000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
#猪洞,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014001,31031,default,50001,红野猪,0,0,0,70,0,6,775,86,18300,0,6,6,6,6,124,249,124,249,10,15,1000,1500,1,2500,0,0,4001,4,3,6,0,0,0,0,0,猪洞一层,4,0,3090002,default,20000,3000,1000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1014002,31553,default,50001,蛇蝎,0,0,0,70,0,6,775,86,18300,0,6,6,6,6,124,249,124,249,10,15,1000,1500,1,2500,0,0,4001,4,3,6,0,0,0,0,0,猪洞一层,4,0,3090003,default,20000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1014003,31549,default,50001,墓穴恶蛆,0,0,0,71,0,6,807,88,18670,0,6,6,6,6,137,276,137,276,10,15,1000,1500,1,2500,0,0,4001,4,3,6,0,0,0,0,0,猪洞一层,4,0,3090001,default,20000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1015001,31031,default,50001,红野猪,0,0,0,71,0,6,807,88,18300,0,6,6,6,6,124,249,124,249,10,15,1000,1500,1,2500,0,0,4001,4,3,6,0,0,0,0,0,猪洞二层,4,0,0,default,20000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1015002,31038,default,50001,黑野猪,0,0,0,72,0,6,840,90,19040,0,7,7,6,6,151,303,151,303,10,15,1000,1500,1,2500,0,0,4001,4,3,6,0,0,0,0,0,猪洞二层,4,0,0,default,20000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1015003,31553,default,50001,蛇蝎,0,0,0,72,0,6,840,90,18300,0,6,6,6,6,124,249,124,249,10,15,1000,1500,1,2500,0,0,4001,4,3,6,0,0,0,0,0,猪洞二层,4,0,0,default,20000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1016001,31031,default,50001,红野猪,0,0,0,73,0,6,872,93,18300,0,6,6,6,6,124,249,124,249,10,15,1000,1500,1,2500,0,0,4001,4,3,6,0,0,0,0,0,猪洞三层,4,0,0,default,20000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1016002,31037,default,50001,血炼猪卫,0,0,0,73,0,6,872,93,19410,0,7,7,7,7,164,330,164,330,10,15,1000,1500,1,2500,0,0,4001,4,3,6,0,0,0,0,0,猪洞三层,4,0,0,default,20000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1016003,31549,default,50001,墓穴恶蛆,0,0,0,74,0,6,905,95,18670,0,6,6,6,6,137,276,137,276,10,15,1000,1500,1,2500,0,0,4001,4,3,6,0,0,0,0,0,猪洞三层,4,0,0,default,20000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
#沃玛寺庙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019001,31025,default,50001,暗黑战士,0,0,0,75,0,6,937,98,23800,0,8,8,8,8,191,384,191,384,10,15,1000,1500,1,2500,0,0,4001,5,3,6,0,0,0,0,0,沃玛寺庙一层,4,0,3100003,default,20000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1019002,31086,default,50001,沃玛守卫,0,0,0,75,0,6,937,98,25600,0,8,8,8,8,191,384,191,384,10,15,1000,1500,1,2500,0,0,4001,5,3,6,0,0,0,0,0,沃玛寺庙一层,4,0,3100001,default,20000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1019003,31100,default,70001,火焰沃玛,0,0,0,76,0,6,970,100,27400,0,9,9,8,8,205,411,205,411,10,15,1000,1500,1,2500,0,0,4001,5,3,6,0,0,0,0,0,沃玛寺庙一层,4,0,3100002,default,20000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1020001,31086,default,50001,沃玛守卫,0,0,0,76,0,6,970,100,25600,0,8,8,8,8,191,384,191,384,10,15,1000,1500,1,2500,0,0,4001,5,3,6,0,0,0,0,0,沃玛寺庙二层,4,0,0,default,20000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1020002,31100,default,70001,火焰沃玛,0,0,0,77,0,6,1002,102,27400,0,9,9,8,8,205,411,205,411,10,15,1000,1500,1,2500,0,0,4001,5,3,6,0,0,0,0,0,沃玛寺庙二层,4,0,0,default,20000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1020003,31101,default,50001,沃玛卫士,0,0,0,77,0,6,1002,102,22000,0,9,9,8,8,218,438,218,438,10,15,1000,1500,1,2500,0,0,4001,5,3,6,0,0,0,0,0,沃玛寺庙二层,4,0,0,default,20000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1021001,31086,default,50001,沃玛守卫,0,0,0,78,0,6,1035,105,25600,0,8,8,8,8,191,384,191,384,10,15,1000,1500,1,2500,0,0,4001,5,3,6,0,0,0,0,0,沃玛寺庙三层,4,0,0,default,20000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1021002,31100,default,70001,火焰沃玛,0,0,0,78,0,6,1035,105,27400,0,9,9,8,8,205,411,205,411,10,15,1000,1500,1,2500,0,0,4001,5,3,6,0,0,0,0,0,沃玛寺庙三层,4,0,0,default,20000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
#祖玛寺庙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022001,31087,default,50001,祖玛卫士,0,0,0,80,0,6,1100,110,43600,0,11,11,10,10,259,519,259,519,10,15,1000,1500,1,2500,0,0,4001,6,3,6,0,0,0,0,0,祖玛寺庙1,4,0,3110001,default,20000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1022002,31505,default,50001,巨鼠,0,0,0,80,0,6,1100,110,22000,0,11,11,10,10,259,519,259,519,10,15,1000,1500,1,2500,0,0,4001,6,3,6,0,0,0,0,0,祖玛寺庙1,4,0,0,default,20000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1022003,31534,default,50001,祖玛战士,0,0,0,81,0,6,1190,119,41800,0,11,11,10,10,278,557,278,557,10,15,1000,1500,1,2500,0,0,4001,6,3,6,0,0,0,0,0,祖玛寺庙1,4,0,3110002,default,20000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1022004,31085,default,50003,祖玛弓箭手,0,0,0,81,0,6,1190,119,43600,0,11,11,10,10,278,557,278,557,10,15,1000,1500,1,2500,0,0,4001,6,3,6,0,0,0,0,0,祖玛寺庙1,4,0,3110003,default,20000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1023001,31087,default,50001,祖玛卫士,0,0,0,82,0,6,1280,128,43600,0,11,11,10,10,259,519,259,519,10,15,1000,1500,1,2500,0,0,4001,6,3,6,0,0,0,0,0,祖玛寺庙2,4,0,0,default,20000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1023002,31085,default,50003,祖玛弓箭手,0,0,0,82,0,6,1280,128,43600,0,11,11,10,10,278,557,278,557,10,15,1000,1500,1,2500,0,0,4001,6,3,6,0,0,0,0,0,祖玛寺庙2,4,0,0,default,20000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1023003,31097,default,50001,锲蛾,0,0,0,83,0,6,1370,137,45400,0,12,12,11,11,316,633,316,633,10,15,1000,1500,1,2500,0,0,4001,6,3,6,0,0,0,0,0,祖玛寺庙2,4,0,0,default,20000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1024001,31534,default,50001,祖玛战士,0,0,0,83,0,6,1370,137,41800,0,11,11,10,10,278,557,278,557,10,15,1000,1500,1,2500,0,0,4001,6,3,6,0,0,0,0,0,祖玛寺庙3,4,0,0,default,20000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1024002,31097,default,50001,锲蛾,0,0,0,84,0,6,1460,146,45400,0,12,12,11,11,316,633,316,633,10,15,1000,1500,1,2500,0,0,4001,6,3,6,0,0,0,0,0,祖玛寺庙3,4,0,0,default,20000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
#赤月巢穴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025001,31060,default,50001,黑鄂蜘蛛,0,0,0,85,0,6,1550,155,49000,0,13,13,12,12,355,710,355,710,10,15,1000,1500,1,2500,0,0,4001,7,3,6,0,0,0,0,0,赤月1,4,0,3120001,default,20000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1025002,31050,default,50001,月魔,0,0,0,85,0,6,1550,155,45400,0,13,13,12,12,355,710,355,710,10,15,1000,1500,1,2500,0,0,4001,7,3,6,0,0,0,0,0,赤月1,4,0,3120002,default,20000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1025003,31061,default,50001,天狼蜘蛛,0,0,0,86,0,6,1640,164,47200,0,14,14,13,13,374,748,374,748,10,15,1000,1500,1,2500,0,0,4001,7,3,6,0,0,0,0,0,赤月1,4,0,3120003,default,20000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1026001,31050,default,50001,月魔,0,0,0,86,0,6,1640,164,45400,0,13,13,12,12,355,710,355,710,10,15,1000,1500,1,2500,0,0,4001,7,3,6,0,0,0,0,0,赤月2,4,0,0,default,20000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1026002,31061,default,50001,天狼蜘蛛,0,0,0,87,0,6,1730,173,47200,0,14,14,13,13,374,748,374,748,10,15,1000,1500,1,2500,0,0,4001,7,3,6,0,0,0,0,0,赤月2,4,0,0,default,20000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1026003,31063,default,50001,双头血魔,0,0,0,87,0,6,1730,173,50800,0,14,14,13,13,393,787,393,787,10,15,1000,1500,1,2500,0,0,4001,7,3,6,0,0,0,0,0,赤月2,4,0,0,default,20000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1027001,31050,default,50001,月魔,0,0,0,88,0,6,1820,182,45400,0,13,13,12,12,355,710,355,710,10,15,1000,1500,1,2500,0,0,4001,7,3,6,0,0,0,0,0,赤月3,4,0,0,default,20000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1027002,31063,default,50001,双头血魔,0,0,0,88,0,6,1820,182,50800,0,14,14,13,13,393,787,393,787,10,15,1000,1500,1,2500,0,0,4001,7,3,6,0,0,0,0,0,赤月3,4,0,0,default,20000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
#牛魔洞,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028001,31116,default,50001,牛魔卫士,0,0,0,90,0,6,2000,200,52600,0,16,16,15,15,451,902,451,902,10,15,1000,1500,1,2500,0,0,4001,8,3,6,0,0,0,0,0,牛魔寺庙1,4,0,3130001,default,20000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1028002,31117,default,50001,牛魔勇士,0,0,0,90,0,6,2000,200,54400,0,16,16,15,15,451,902,451,902,10,15,1000,1500,1,2500,0,0,4001,8,3,6,0,0,0,0,0,牛魔寺庙1,4,0,3130002,default,20000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1028003,31120,default,50001,牛魔祭司,0,0,0,91,0,6,2090,209,54400,0,16,16,15,15,476,953,476,953,10,15,1000,1500,1,2500,0,0,4001,8,3,6,0,0,0,0,0,牛魔寺庙1,4,0,3130003,default,20000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1029001,31118,default,50001,牛魔战士,0,0,0,91,0,6,2090,209,52600,0,16,16,15,15,476,953,476,953,10,15,1000,1500,1,2500,0,0,4001,8,3,6,0,0,0,0,0,牛魔寺庙2,4,0,0,default,20000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1029002,31117,default,50001,牛魔勇士,0,0,0,92,0,6,2180,218,54400,0,16,16,15,15,451,902,451,902,10,15,1000,1500,1,2500,0,0,4001,8,3,6,0,0,0,0,0,牛魔寺庙2,4,0,0,default,20000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1029003,31121,default,50001,牛魔法老,0,0,0,92,0,6,2180,218,56200,0,17,17,16,16,502,1004,502,1004,10,15,1000,1500,1,2500,0,0,4001,8,3,6,0,0,0,0,0,牛魔寺庙2,4,0,0,default,20000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1030001,31120,default,50001,牛魔祭司,0,0,0,93,0,6,2270,227,54400,0,16,16,15,15,476,953,476,953,10,15,1000,1500,1,2500,0,0,4001,8,3,6,0,0,0,0,0,牛魔寺庙3,4,0,0,default,20000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1030002,31121,default,50001,牛魔法老,0,0,0,93,0,6,2270,227,56200,0,17,17,16,16,502,1004,502,1004,10,15,1000,1500,1,2500,0,0,4001,8,3,6,0,0,0,0,0,牛魔寺庙3,4,0,0,default,20000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
#骨魔洞,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031001,31104,default,50001,白骨枪兵,0,0,0,100,0,8,2900,290,58000,0,22,22,21,21,707,1415,707,1415,10,15,0,0,1,2500,0,0,4001,9,3,8,0,0,0,0,0,地狱牢笼1,4,0,0,default,20000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1031002,31103,default,50001,白骨死士,0,0,0,100,0,8,2900,290,58000,0,22,22,21,21,707,1415,707,1415,10,15,0,0,1,2500,0,0,4001,9,3,8,0,0,0,0,0,地狱牢笼1,4,0,0,default,20000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1031003,31108,default,50001,烈焰亲卫,0,0,0,101,0,8,3001,300,58065,0,22,22,21,21,740,1481,740,1481,10,15,0,0,1,2500,0,0,4001,9,3,8,0,0,0,0,0,地狱牢笼1,4,0,0,default,20000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1032001,31243,default,50001,骨灵,0,0,0,101,0,8,3001,300,58065,0,22,22,21,21,740,1481,740,1481,10,15,0,0,1,2500,0,0,4001,9,3,8,0,0,0,0,0,地狱牢笼2,4,0,0,default,20000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1032002,31509,default,50001,白骨锤兵,0,0,0,102,0,8,3102,310,58130,0,23,23,22,22,773,1547,773,1547,10,15,0,0,1,2500,0,0,4001,9,3,8,0,0,0,0,0,地狱牢笼2,4,0,0,default,20000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1032003,31105,default,50001,白骨队长,0,0,0,102,0,8,3102,310,58130,0,23,23,22,22,773,1547,773,1547,10,15,0,0,1,2500,0,0,4001,9,3,8,0,0,0,0,0,地狱牢笼2,4,0,0,default,20000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1033001,31108,default,50001,烈焰亲卫,0,0,0,103,0,8,3203,320,58065,0,22,22,21,21,740,1481,740,1481,10,15,0,0,1,2500,0,0,4001,9,3,8,0,0,0,0,0,地狱牢笼3,4,0,0,default,20000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1033002,31105,default,50001,白骨队长,0,0,0,103,0,8,3203,320,58130,0,23,23,22,22,773,1547,773,1547,10,15,0,0,1,2500,0,0,4001,9,3,8,0,0,0,0,0,地狱牢笼3,4,0,0,default,20000,3000,4000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
#雪域冰宫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034001,31082,default,50001,冰宫巡逻兵,0,0,0,110,0,8,3910,391,58650,0,29,29,27,27,1038,2077,1038,2077,10,15,0,0,1,2500,0,0,4001,10,3,8,0,0,0,0,0,兽人巢穴一层,4,0,0,default,20000,3000,5000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1034002,31078,default,50001,冰宫卫士,0,0,0,110,0,8,3910,391,58650,0,29,29,27,27,1038,2077,1038,2077,10,15,0,0,1,2500,0,0,4001,10,3,8,0,0,0,0,0,兽人巢穴一层,4,0,0,default,20000,3000,5000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
1034003,31122,default,50001,冰宫狼人,0,0,0,111,0,8,4069,406,58835,0,29,29,27,27,1079,2159,1079,2159,10,15,0,0,1,2500,0,0,4001,10,3,8,0,0,0,0,0,兽人巢穴一层,4,0,0,default,20000,3000,5000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0
